acc,precision,recall,f1,auc
0.7692307692307693,0.7654028436018957,0.7520372526193247,0.7586611861421022,0.8590615127815979
0.7602470522178552,0.7568208778173191,0.7418604651162791,0.7492660011743981,0.8498743782036714
0.7669848399775407,0.7531285551763367,0.7697674418604651,0.7613571017826337,0.8500012625306164
0.7691011235955056,0.7568807339449541,0.7683352735739232,0.7625649913344887,0.8548143878635737
0.7769662921348315,0.7555309734513275,0.7951105937136205,0.7748156551332955,0.8572690766097992
