acc,precision,recall,f1,auc
0.841100505334082,0.8388235294117647,0.830034924330617,0.8344060854300761,0.9174417107113908
0.8613138686131386,0.8644470868014269,0.8453488372093023,0.8547912992357437,0.9290066409110421
0.8444693992139247,0.8499399759903962,0.8232558139534883,0.8363851151801536,0.9239931318334469
0.8438202247191011,0.8672566371681416,0.7986030267753201,0.8315151515151515,0.9212388720566171
0.8387640449438202,0.8333333333333334,0.8323632130384168,0.8328479906814211,0.9203603917895591
