acc,precision,recall,f1,auc
0.884334643458731,0.8845700824499411,0.8742724097788126,0.8793911007025761,0.9548193303518443
0.9051094890510949,0.9031505250875146,0.9,0.9015725101921956,0.9667196929525541
0.8871420550252667,0.8965102286401926,0.8662790697674418,0.8811354228267297,0.9607744362800797
0.8735955056179775,0.8800959232613909,0.8544819557625145,0.8670998227997637,0.9505384009636739
0.8837078651685393,0.8862559241706162,0.8707799767171129,0.8784497944803288,0.9532484177875191
