acc,precision,recall,f1,auc
0.905670971364402,0.9218559218559218,0.8789289871944121,0.899880810488677,0.9729671034522814
0.8972487366647951,0.9034564958283671,0.8813953488372093,0.8922895821071218,0.9603312880337348
0.9152161706906232,0.9185360094451004,0.9046511627906977,0.9115407147041593,0.9738024897103755
0.9146067415730337,0.9326805385556916,0.8870779976717112,0.9093078758949881,0.973966648085861
0.9044943820224719,0.9057714958775029,0.8952270081490105,0.9004683840749415,0.9691482786210768
