acc,precision,recall,f1,auc
0.8815272318921954,0.875,0.880093131548312,0.877539175856065,0.951526392743416
0.858506457046603,0.8568075117370892,0.8488372093023255,0.852803738317757,0.9389238189026085
0.8820887142055025,0.8869047619047619,0.8662790697674418,0.8764705882352941,0.9538835441759463
0.8808988764044944,0.8921212121212121,0.8568102444703143,0.8741092636579573,0.9505523049679007
0.8786516853932584,0.8786808009422851,0.8684516880093132,0.8735362997658079,0.9470813599127335
